Knowledge,OralExpression,Deduction,MentalRotation,Visualization,Vocabulary,Analogies,Quantitative,PatternRecognition
-1.768017259,-0.874138056,-2.463921159,-3.429375316,-2.261508298,-0.293275137,-1.577853243,-0.667213362,-2.699976812
-0.237405222,-0.83266054,-0.319513028,-1.638965398,-1.502233069,0.642064449,-0.200431415,0.232637657,-1.076314163
0.733842843,0.250941242,0.486916643,1.078124952,0.535520072,0.569820085,0.21243101,0.352179635,0.480385326
0.074763017,0.317305339,1.020258715,-1.703911706,-0.835332021,-1.74719503,-0.079894732,-0.604392642,-1.168235943
-0.564545398,0.640359461,-0.072019871,-0.163279278,0.296197112,-0.354083196,0.747380299,-0.007486308,0.226233609
-1.031034386,0.685810859,-0.647294628,0.276135876,0.470380282,-0.746345694,-0.268460972,-1.279017994,0.831351177
-0.556405146,-1.749486978,-0.93478229,-0.780221596,0.656393307,-0.174360049,-0.530628359,1.141005523,-0.358503108
0.039653271,0.839108582,-0.313723062,0.177525231,-0.489170714,1.069556578,-0.491123528,-1.109294982,0.210321908
-0.201682031,0.923878504,-1.882964558,-0.838319129,-2.435675443,-0.972490304,-0.569927625,-0.817626351,-1.358794688
1.184892092,-2.336784987,0.282362718,-0.043556525,-0.572435193,-0.229168517,-1.123501989,0.46382627,-0.286578643
1.178203196,1.023766425,0.554416334,1.531766528,0.844304895,1.002039027,0.888097211,-0.085990142,1.060405126
-1.43873483,-0.575330291,-0.383461111,-1.130911728,-0.984738125,0.526530639,-1.253266683,-0.544528775,-1.326643476
0.437485088,0.358252574,-0.088694507,-0.092122459,1.196834528,0.993919455,2.291964375,1.141659968,1.788406722
0.994978687,1.399844711,-0.646354089,0.846577149,0.589284398,0.918672356,-0.075645095,-0.422810157,0.92005347
-0.10709214,1.137050086,-0.117317237,-0.651586487,-1.171034102,-0.304547378,-0.0222476,-0.22551339,-0.481391896
-1.625198743,-0.839434973,-1.563626961,-0.168097638,-0.158971034,-2.153478259,-0.572917818,-1.031112575,-0.640322208
-0.387183375,-0.809784103,0.653405386,0.499331728,0.434192226,-0.494279613,1.672469388,0.470593024,0.9166875
1.123019897,-0.247074743,0.464295027,1.370823368,0.978436692,1.22125376,-0.071022108,0.734824287,0.9350338
-0.227934537,0.438571833,0.301934518,-0.921372623,-0.24569871,0.136986014,0.307107462,1.028084169,-0.573967265
-1.457178115,-0.952532116,1.133488639,0.72305035,1.481937199,-1.094421487,0.205984921,-0.503258043,0.948454469
-0.194926773,-0.508454185,-0.495292613,-0.084129815,0.13806084,-0.489984457,0.751252196,-0.998438071,-0.044299174
1.007103048,-0.584877482,-0.426867203,1.635101263,0.341395707,1.006107612,0.044000872,-1.392805219,0.707267149
1.982869781,0.238005911,1.751622049,1.281664922,1.034699149,1.244415595,1.185549489,1.413183745,1.349256372
0.294082681,-0.211495613,0.843538336,-0.392168506,0.249843562,0.411183355,0.284249713,0.644183814,0.333757144
1.30009143,1.584615603,-0.219802555,0.427562131,0.510527535,0.783385634,-0.306168963,-0.292284149,-0.634578932
0.039062802,0.950369768,-2.516175833,-1.464474729,-1.677059097,0.577888894,-0.988098193,-1.769115558,-2.226267354
-0.356494508,-0.933356679,-0.172082004,-1.306822236,-1.100161876,-0.324999735,-0.352819424,-1.132343231,-0.919380026
3.313773198,1.81191546,0.446879251,-0.719765148,0.224805852,2.029881064,-0.161861276,-0.094935489,-0.081357609
1.020474288,1.656999728,0.196316203,1.217514829,-0.064693823,1.239202653,-0.104450081,-1.124672838,0.575710833
-0.609824164,-1.119904062,0.637302465,-0.431800979,-0.936867716,0.054068498,0.323087917,-0.900263181,-0.032826482
1.172600168,-0.716708579,-0.846408767,-0.104786087,-0.036321434,0.918314994,-0.466187075,-0.892862998,0.450483848
-0.103455254,-0.187672542,0.056351134,-1.56984627,-0.623459533,-0.411724729,-0.045899281,-0.97650725,-1.190034413
-1.160640203,-0.065637432,-0.500335248,-0.676035914,-1.038314516,-0.691033747,-0.693980173,0.220544622,-1.699080283
-0.680368061,1.389163416,-0.703532684,0.84718615,1.376822817,0.098290346,0.761518498,0.830758957,0.655054952
-1.158828653,-0.100304623,-2.232842556,-2.187218385,-1.842130822,-0.710081179,-1.115537986,-0.741964666,-2.083097885
-1.299628949,0.858979867,-1.239074921,-0.300126039,-0.790274483,-1.971505318,-1.37247159,-0.802878933,-0.704813762
-0.15829352,0.463552142,1.712564938,0.480925426,0.052734842,0.713229448,0.493306678,1.522743941,0.065963136
0.322067713,0.615006871,-0.264044869,0.618216078,0.80058122,0.194586705,0.207635061,0.431571661,0.601659293
-0.756547316,-0.362636516,-0.152738671,-0.469532365,-0.701015817,-0.396122222,-0.934830354,-0.91307613,-0.832843085
-1.033895034,-0.417863885,0.343348694,-0.619686924,-0.258651165,-0.376560695,1.135342218,0.755524449,-0.153950709
-1.122059976,-0.845388845,0.500126355,0.128919858,-0.59549557,-0.58532052,-0.601651515,-1.51259072,-1.230406961
-0.299860944,-0.412449767,0.302799245,0.360824956,0.136261854,-0.097234839,-0.41330051,0.976386564,0.416550986
-0.905725996,-0.153612188,-0.051998899,-2.506738622,-2.528586507,-0.502663896,-0.393197078,-0.4802698,-1.169890635
0.919528163,0.874332354,0.08832368,1.238251795,1.622640362,1.390407017,0.799947246,0.974342106,1.79745299
0.21326861,1.135392739,0.481302677,1.234566556,0.052937763,1.272869316,-0.363020165,1.533082448,0.319846208
0.605048678,-0.406492474,0.417563969,1.681377049,0.671911498,0.263550286,-0.394924346,-0.528872521,0.538458552
-1.442338291,-1.086172476,-2.594162454,0.118260086,-1.605249199,-1.592611119,-2.0886194,-1.583744886,-1.43559644
-2.143323328,-0.645227061,-1.153068393,-0.857339904,-1.624799108,-0.91612998,-1.150521649,-0.879390854,-1.096748642
0.723864588,-0.789913769,-0.338320992,1.989195797,1.468945178,0.707836849,1.68320269,1.336497793,1.33166493
1.2250581,2.608733915,0.754481125,2.602669097,3.316275459,0.982213982,1.941521519,0.625411926,2.593606642
0.079517406,1.750512614,0.43408244,-0.005451566,0.093028694,-0.36923636,-1.739266145,-0.276183887,-0.167332471
-0.715455082,-0.175190436,-0.344222048,-0.414324442,0.585046642,0.173732083,0.207133948,0.136404727,-0.14178382
1.838728305,1.786388573,0.501805726,0.335602165,0.358925115,1.279292206,0.526681363,0.35157533,0.839356983
-0.347759159,0.065977527,0.156645998,0.174077735,0.307498815,-0.094739554,1.802517713,0.618619271,0.006681862
-0.654923521,-0.242441686,-0.567140556,0.736934084,0.232022999,-0.29919037,-1.471302533,1.434224821,0.427419838
0.456531046,0.205571185,-1.211566513,1.00627075,0.849722455,0.596190696,-1.056498027,-0.1070875,0.936773411
-1.216860514,0.204385864,-1.600776117,1.426414322,1.244597063,-0.31796758,0.054494688,0.800474447,0.495248315
1.420131963,1.137333427,0.032036763,0.073956679,-1.606957217,1.251859652,-0.102513313,0.477730457,-1.304635612
0.005563183,0.138196714,0.942405717,0.807483247,0.356867533,-0.08519042,0.333616728,0.541499386,0.162335429
-0.888226997,-0.789901364,-0.077003527,-0.846264203,-0.158320546,0.659318653,-0.741231374,-0.25781876,-0.6465829
1.638842729,1.899787401,0.782815333,0.223070377,1.764595537,1.783363114,1.461883127,0.487876607,1.831488594
0.679269391,1.304927639,0.301272052,1.450156714,1.555486186,1.075458167,0.099970965,-0.187688759,1.281603247
0.114296841,-2.738568679,0.681280555,0.890765785,0.645706257,-0.8604294,0.833143572,0.385185137,0.773560711
0.408614924,0.609167982,0.141787206,0.137742137,0.68727435,-0.078241987,0.581526562,0.558653562,0.508172485
-0.144089767,1.419668963,0.440121419,0.27962903,-0.351168055,0.371617986,-0.41917924,-0.586720863,0.112414654
-0.751904781,-0.621905374,0.716427668,0.206018879,0.482950293,-0.088302763,1.031213417,-0.414635323,0.308363586
1.083486705,0.673500876,-0.802566754,0.493039838,0.086379856,1.00771814,-0.562932762,0.588404202,-0.24102227
-1.447729736,-1.396154607,0.145267447,-0.846668706,-0.424608612,-1.372698857,0.355070727,-0.743338501,-1.086220812
-0.276032247,-0.414832655,0.28750713,-0.271476992,0.349086219,-0.736803,-0.447798326,-1.780588975,-0.022594728
0.263988618,1.32912609,0.586552761,-1.756450866,-0.079650741,-1.008903877,-0.014257533,-1.058834687,-0.095290215
0.660488862,-0.104766177,0.888561675,-0.797013101,0.537473698,0.328275732,0.307902749,1.747704666,0.125848403
0.147284903,0.481978438,-0.323132303,-0.826051638,-0.201904566,-0.063142876,0.600620462,0.34121552,-0.728468316
-0.131159244,-0.258710284,-0.017895771,0.869913412,-0.051507382,0.175252451,-0.366896467,-0.864758197,0.561689515
0.421695454,-0.755876987,0.948102627,0.352136997,1.473758417,0.345871793,0.162687681,0.545366564,0.301394989
-0.823785323,0.01096951,-0.548742239,-1.586640524,-1.22468945,-0.888173356,-1.231509594,-0.842649629,-1.691170979
-1.162802797,-1.001498193,0.749688234,-0.606892685,0.207398681,-0.698293349,-1.284270384,-0.714628788,-0.178434071
0.21038199,0.26554764,1.390368352,0.544333377,-0.391567125,2.022888545,1.745481539,0.901866082,0.641858455
1.104528687,0.438330166,-0.314365433,1.625472455,0.351659047,0.827066849,-1.807997724,-1.342203767,0.626538216
0.540338236,1.274700646,0.697050277,0.641761711,0.639420248,1.490650003,0.595235581,1.505254084,0.790220502
-0.747462763,-0.973390752,0.093910452,-0.435226875,-0.584167532,-0.997634449,0.858023787,0.062271319,-0.063323397
-0.007623946,0.16273436,-0.362679573,-0.476956598,-0.488659626,-0.447485462,-0.889746431,-0.175761212,-0.657684047
-0.298122675,1.958172785,1.500465443,1.456730246,0.429457401,0.738266554,0.483362208,0.136891554,0.11646614
-1.197865601,1.296389513,-0.629456628,-0.06615698,0.060547936,-0.886767261,-0.19536994,-0.195454677,-0.092117448
-0.108240164,-0.73133915,0.842723191,-0.620331427,0.962435032,0.264149823,0.267130967,-1.188751916,0.381901436
1.021784754,-0.600372998,-0.443444241,-0.931741443,-1.093210192,-0.030978763,-0.048793516,-0.949684677,-0.53424062
-0.29419391,-1.058030036,-1.041844466,-1.484196356,-1.325909815,-0.841808903,-1.297083323,-2.195290682,-1.504163539
-0.671153976,-1.912700137,-0.583829459,-1.3021517,-1.917095733,-0.528009231,-1.485203758,-2.334297814,-1.596049379
-1.009127817,-0.174053584,1.11162279,0.889611354,-0.646132203,0.259300314,-0.902443315,-2.101464582,0.229555695
-0.324397697,-0.408411012,0.118383446,1.582106971,1.775581185,-0.088515763,-0.640649647,0.006373597,0.909737814
-0.764171369,-1.695158387,1.315231978,-1.364607181,-0.704494187,-1.591110559,0.556540265,0.537849614,-0.891957193
3.425914828,1.360825869,0.791623874,0.546233685,1.742390891,2.857927334,1.501115813,0.082233227,1.831752728
0.097112593,2.022454872,-0.222870713,-0.159063078,1.43285859,0.375240982,0.976197302,-0.813823987,0.230537172
-0.179620736,0.073516979,-1.020344293,-0.017201681,0.952460169,-0.149285191,2.080255653,1.558455747,0.868611269
-0.37493671,-0.954579012,2.529564821,0.864788635,1.041593204,-0.189665159,0.882314818,0.835538641,0.755481455
0.711866358,-0.218948494,-0.210717709,-0.384188529,0.272211646,1.66942449,0.576818763,0.753818025,0.575121792
0.014093552,-0.130206578,-2.424158295,-1.58980428,-0.987122373,0.39144832,-0.50416232,-1.056532724,-1.168129374
0.405975644,0.219509226,-0.041142479,-0.510257408,0.441959003,0.445861795,-0.78240971,-0.138684035,-0.08168058
-0.675077049,0.545658036,-0.477254107,0.533361949,0.409032145,-0.063278459,-0.285363512,0.642351597,0.064034297
0.133628396,-0.497054626,-0.830052885,0.0373474,1.389111838,-1.268477307,0.024841974,-1.0268235,-0.022423738
-0.045961979,0.034435891,-1.770870224,-0.693693227,-0.756265812,-0.719919043,0.206427881,0.124029153,-0.703986454
1.128611188,0.422777356,0.151012258,0.732885967,-0.056231203,1.377613803,-0.444366344,-0.290336417,0.190538933
0.316317704,-0.488609581,-0.656102272,0.073188378,0.731439957,-0.279710963,1.403312128,1.351606487,1.307600657
0.403788346,-0.455450996,1.214742285,1.743279551,2.166878089,-0.329471959,1.805070931,0.378683759,1.694245907
0.727024305,-0.975057186,1.359672623,-0.462387905,0.395580385,2.633221423,0.643287954,-0.093190639,0.748176319
1.887719689,0.396055436,0.622992967,3.04844392,1.251779075,1.287661942,1.635423998,0.772849335,1.295780791
-0.085233783,-0.222126133,0.848731146,2.115641276,1.102146498,1.120753285,0.22571831,-0.234537024,1.58289759
0.629373782,0.419122256,-1.701731174,0.536974967,0.124259464,-0.21741721,-0.13954578,1.122519953,0.459621262
0.093819271,-0.850069895,1.117151119,-0.475880716,-0.813688508,-0.823574983,-2.285062426,0.463716963,-1.249863696
0.137117977,-0.867365324,0.203348911,-0.304845964,-0.114639553,1.396709357,-0.022781088,1.522538648,0.052549104
-0.896544239,0.470814562,0.076626903,-0.668630547,0.081496997,-1.294125018,-1.034955611,-1.533003243,-0.284659444
0.435733482,-0.116119425,1.664093175,0.608872992,1.352086444,0.616288015,0.301202383,0.540144416,1.345627093
-0.606942578,0.138616644,-0.570330979,-0.800168147,-0.490206632,-1.551871516,-0.932193624,-0.053990191,-0.788989572
0.652846357,-0.302525797,-1.319613236,-2.409213142,-2.521834909,0.061240761,-1.24082947,-0.478718804,-1.804559391
0.957771592,1.58743499,1.563836031,0.563781925,0.347757252,0.608754552,-1.228282543,1.663997731,0.980893822
0.290591269,-1.816558648,2.047161965,1.450904603,1.371990899,0.428596492,1.146565273,0.670770326,1.164895841
-0.250692924,-0.59006577,0.138695996,1.377431877,-0.671504463,0.350375387,-1.104495445,0.711462893,0.088992016
-0.354122428,0.002387664,-0.907766839,-0.748306922,-2.433389948,-0.025241661,-1.357927754,-0.980927821,-1.35263752
0.560263744,1.314733406,-0.1392774,0.143765768,0.064231754,-0.457261204,-0.561447199,-0.851465391,0.281107785
0.276473417,0.417462616,-0.65263778,0.278859394,-1.055151776,-1.291959569,-0.966215243,-1.271538067,-0.821167165
1.715350271,1.732600708,-1.274845704,-0.347726129,-1.583779387,1.03618501,-0.72388746,0.843196733,-0.920526443
-2.02555493,-0.836786329,-0.169522944,-1.657762517,-0.83795113,-0.287853892,0.120732901,-0.213333561,-1.506335933
-0.271167562,-1.072924313,-0.695700687,0.246924506,0.152444474,-1.546488761,0.717031923,-0.447725777,1.301567573
-0.035137225,-0.032417437,0.642385673,1.067451792,1.477334052,1.140452467,0.425311479,0.528543628,1.045542956
-0.253321076,1.244764006,0.685777148,-1.499381134,-0.671876823,0.540086359,-0.113042846,-0.449409986,-0.684304898
-0.872714977,-0.932348788,-1.346900157,-1.23262335,-0.69508466,0.404889228,0.751761634,-0.095702457,-0.766905419
-0.455938867,0.170522789,0.303643035,1.308297918,0.667128543,-0.015155045,0.032929942,-0.035162613,0.918806111
0.826725467,-0.563857192,-0.19191126,-0.631423629,-1.414514327,-0.007801028,0.215779502,-1.371592901,-1.859429479
0.060585751,-0.363685847,0.176460817,-0.312090875,1.120929693,0.444178131,-0.587088756,-1.979251394,1.043473371
0.324955525,-1.826234276,0.283704761,0.623912046,0.510869662,0.409789274,0.098626089,-0.324557314,0.763430608
0.656971438,0.464934973,-1.018317005,-0.39151246,-1.140133543,0.69847526,-0.469060394,-1.280361319,-0.566233982
-0.484033275,0.008616986,1.478552842,-0.537305974,0.896242126,0.854346951,0.552216344,0.416187314,0.43897991
-0.7385343,0.441862131,0.603817991,0.32434599,-0.049720842,0.123797782,0.302781906,0.584018913,0.736253107
-0.271472797,1.370220327,0.521183072,-0.160046346,0.745890186,0.231235768,0.794846289,0.764946156,0.665332411
-0.577186699,-1.136742024,-0.461479252,-0.47803253,-0.154080502,-0.731852266,-0.161755028,0.657850745,-0.122864879
0.376292835,-0.807391326,0.302311256,1.616374491,0.732752395,0.47641564,1.385452992,0.692002914,1.586942216
0.805171547,0.080010516,0.201079168,0.923090793,0.907072516,0.77739988,0.01681074,1.546044899,0.511375706
-0.386437706,-0.473345548,-0.801802945,-0.90559951,-0.820485371,-0.960900345,-0.986945587,-0.686746605,-1.200219323
-1.02918218,0.135175707,-0.885886826,-0.468724299,-0.973045789,-1.887043696,-0.717118987,-0.116565661,-0.971036498
1.08895669,0.625829038,-0.121103226,-0.914160433,0.576399795,0.326191102,0.109117034,0.143041205,0.489896077
-0.825314705,1.339974693,-0.703272357,0.082101517,0.925412015,0.013655926,-0.352165953,-1.743875845,-0.070490388
-0.135857265,0.7696991,-1.021807199,-0.944746069,-0.493420696,-1.203176293,-1.073361376,0.753916877,-1.109448058
0.289054433,0.528436427,-0.273433531,-0.511016667,-0.470417889,-0.989364571,0.284176387,-0.331412434,0.265496166
0.693345513,1.351106208,1.088767143,1.551548083,0.590282193,0.208489484,0.788448063,0.452002955,1.116340337
-1.705144709,0.196071548,1.057543111,-2.372210836,-0.878142465,-0.828179063,-0.45865225,0.027622113,-0.643466602
-0.329419833,-0.122471103,-0.562830437,0.607442882,0.55212179,0.055111317,0.306626745,-0.033990811,0.716854197
0.978663109,0.979585146,0.896499129,-1.678107437,-0.945090992,-0.280955185,0.317642816,-0.155405544,-0.861973418
0.123127876,-0.254692695,0.962832751,0.655454098,1.782550558,0.010640099,0.98707859,0.459144318,0.724487727
-0.459626069,-0.072176359,-0.555083343,-1.700175887,-2.853666815,-0.55177665,-0.947541975,-1.530622592,-1.594672645
-0.664906709,-0.483039108,-0.446318892,-0.60757563,-0.274401043,-0.828368689,-1.513448634,-0.145768616,-0.881170581
0.919059173,-0.013595701,-0.93521273,0.05193113,-0.409424603,0.423068684,-0.210699102,-1.935053191,-0.077349262
-0.541913681,-0.454300289,-0.666688137,0.761541741,0.643229942,0.727144884,0.438767531,0.371465335,0.309750216
-2.208847428,-1.02558325,-1.417595221,-0.657868366,-0.64981435,-1.066741844,-1.782522101,-0.104404004,-0.935497522
-1.010180815,-0.219678729,2.100185523,-0.110224777,0.404618284,-0.609903798,1.261735705,0.759015592,0.307279305
0.181574873,-1.576194555,1.681382823,1.639120081,0.597211199,-0.077610259,-1.164958574,-0.738278069,0.50069458
-1.631537331,-0.370926722,-0.653212974,-0.952019311,-1.18519654,-0.652939131,-0.550044997,-1.993916807,-1.026317782
-1.935945801,-1.923381329,-3.072710354,-1.272716814,-2.562060273,-1.608626798,-2.277636191,-1.803506757,-2.923579879
-0.080111296,0.247543689,1.210702695,2.332647117,1.991616797,0.445412035,-0.223155356,-0.094066823,2.120642272
-0.998529239,-0.800447742,-1.582386391,-1.324352423,-2.632053856,-0.870436938,-1.964928629,-1.524839156,-2.125516198
-0.061159789,-0.287856641,-1.053570215,0.433222924,0.788000016,0.415031531,0.831979336,0.872475693,0.562550611
0.743093834,-0.747012969,0.080002106,0.580564781,-0.192513528,0.38643688,0.474047627,0.635645565,0.74020734
0.98591946,1.637719188,1.805761673,0.863926271,0.519496291,0.085063254,-0.44881227,-0.23717812,0.803186664
0.812612747,0.772827395,-1.24712934,2.134592888,0.829513667,0.893188305,-1.575607554,-1.182459448,0.334734605
0.008256509,0.552851712,0.465637734,0.876930799,-0.251464273,1.127787293,-0.859376558,0.231413717,-0.267062385
0.575059487,-0.022356883,-0.962937783,-2.246617697,-0.850341431,-0.512411799,0.008526212,0.033592067,-0.666980858
0.338282194,0.310395183,0.267681572,0.447905702,-0.466763324,0.568499452,-0.346231179,-2.019362332,-0.282191693
-1.084904048,-0.205465675,-1.106331548,-0.621494951,-1.777472895,-1.310994113,-2.257477053,-0.201545649,-2.450270692
0.14919433,-0.501605518,0.714175159,1.714309148,1.535101419,-0.166168027,1.528118629,0.171947355,1.342723993
1.487462727,0.166931302,-0.994519336,0.134262395,0.064483489,1.772384148,-0.432918204,-0.729035715,-0.339094894
0.495283938,0.145142027,-0.395000972,-0.043141376,0.537341789,-0.230555227,-1.095566276,-0.365305376,-0.067034615
-1.337991486,-2.005614524,-0.507315577,0.734167354,0.473185295,-1.030707542,0.488224525,0.234685359,-0.153050265
-0.304600223,-0.102458137,1.441167481,-0.271947882,0.827067888,-0.171982663,0.842494733,0.962482741,0.313250394
0.379810336,1.222295887,-0.149736648,-0.924012971,-0.607950208,0.12846207,1.708067477,-0.07197412,-0.780767097
0.03179686,-1.097226346,0.430481535,0.220852133,-0.23688907,-1.229488682,-0.602984035,-0.054490311,-0.482082517
-0.584746715,-1.258588322,-1.81666653,-0.189357798,-0.055866605,-0.435278661,-1.155161798,-1.06092623,-0.681387842
1.32549714,0.135749369,0.073791284,0.19462456,0.162122395,2.075090248,-0.985616748,-0.848324634,0.333372738
0.453932697,0.777257579,0.5685446,-0.640198561,0.341929386,0.310108814,0.099102007,0.358513096,0.285414011
-0.119110747,-0.18875422,-0.662493846,0.185337889,-1.17774991,1.097182696,-0.304739054,-0.304510404,-0.36040597
-0.157532628,-1.409228428,-0.384182152,-3.254999849,-2.038904688,-0.747640025,0.313181261,-0.122394773,-1.47311097
-1.084544052,0.142266347,0.844476941,-0.481678653,-0.139772742,-0.980179386,0.406105383,0.680432338,0.428996257
1.367896386,-1.001082407,0.847543471,1.771046413,0.53301382,-0.225175915,1.955906738,0.263860189,0.718420598
-1.921282198,-1.459538764,-1.245163814,-1.99535673,-1.113458676,-2.551216578,-1.196629187,-0.534076218,-1.517408812
1.135115178,2.126601009,-0.017422606,1.915372189,1.983510242,0.459897546,1.260490022,0.836534423,1.665402015
-1.019134309,0.338407387,0.162902179,0.623595679,-0.340277301,-0.205288836,-0.464000337,-0.047383205,0.007554928
-0.492306179,-1.343059707,0.052587559,-0.726318083,0.239213869,0.461472199,0.051177076,0.980558367,-0.269087949
-0.545212059,-0.493173944,0.000952983,-0.5862552,-0.410561315,-1.402347077,-1.795261552,-1.211694123,-0.701001464
0.917536566,1.97181889,0.844032342,-0.094152212,-0.734186308,-0.301909222,0.655510232,1.471974815,0.06488758
-0.062495429,-0.466103164,0.868919854,1.267053766,0.552698211,0.066361508,-0.233132685,-0.981629789,0.410850242
0.202597615,0.802638165,0.434635048,-0.347916714,-0.181958965,1.497864266,0.080083487,0.142129475,-0.295992215
-0.059414579,0.26006548,-0.27176089,-0.247665463,-0.026537911,-0.074734957,-1.139826942,-0.936357027,-0.226934964
0.381102982,-0.162830068,-0.099380889,2.104237923,0.110846776,1.599117685,0.209332827,-0.465211345,1.094070136
-0.09509748,0.896321867,-2.088974425,-0.149718075,-0.170349645,1.004955877,0.09840135,-2.647186603,-0.452871153
0.513999985,0.775895419,-1.407289577,-0.814120361,0.221588742,0.977002214,-0.534518274,0.696321852,-0.651115301
-1.794215291,-2.021892132,-0.290562801,-0.855363105,-1.064138532,-0.652555827,-0.531383921,-2.532827605,-1.605103888
-0.725968541,0.126121063,-0.576934768,-1.650111813,-0.934415188,-0.5903802,-1.296505713,-0.697117496,-1.528135178
1.043029488,2.465677916,-1.427006288,-1.576816571,-1.609172434,0.695688871,-0.477814309,-0.097563214,-1.830321985
-0.888398985,-0.124371825,0.835853167,-0.906435732,0.519880039,-1.241658336,0.266005548,-1.33899676,0.199703308
1.860316531,1.333598209,1.622411739,2.051347053,2.336014643,2.502885432,2.566605816,1.131878638,3.132200463
-1.722944152,-0.738808631,-0.558811024,-2.076409114,-1.501364969,-1.254557244,-0.919143397,-1.828124789,-1.523502763
-0.370394241,-0.274288774,0.29783613,-0.562537228,-0.198118245,-1.824503543,-0.005476875,-1.414966906,-1.089694995
-1.10961067,-0.147812556,-1.265024366,-1.884345814,-1.112304413,-0.630335614,-2.156560007,-0.279919994,-1.787099304
-0.039144854,2.172169852,-0.390167748,-0.359418331,-0.991787479,0.923724942,-0.318456098,1.037835064,-0.664072703
0.804276291,-0.269296168,0.67927171,-1.595701393,-0.737164562,-0.104145939,0.873118236,-0.194461621,-0.616139512
-0.537851611,-0.299100417,0.190959212,-1.418481052,-0.211887822,-0.849613946,-0.479598965,-0.117523539,-1.118931835
-0.757254674,0.121018213,-0.579158829,0.226990682,-0.456950776,-0.823116567,-0.512570486,-0.025440851,-0.106955453
-0.663679432,1.72843573,-0.259013079,0.475462265,-0.434430706,-0.299077664,-0.295476897,0.062702855,-0.827168648
-1.174845978,0.877071488,-1.053162657,-1.373785813,-1.431124342,-1.933183651,-1.772554547,-0.459616539,-1.679174439
1.007774272,1.100566908,1.148918687,0.631878447,1.239861653,0.753586063,0.861010072,0.254188562,1.114979097
1.16296742,-0.7375972,2.436375035,-0.205129217,2.431847283,1.66166427,1.509688523,3.328169819,1.611936226
-0.608694224,-0.756734349,-0.210814669,1.583177321,1.387130736,-0.164810449,1.053939179,1.007884837,1.494967873
1.450247871,0.733435981,1.483746448,-0.079988126,-0.092332898,1.499298359,1.422571193,2.139730577,0.714752921
-1.781123649,-0.996214914,-0.867791756,-0.534648228,-1.398337279,-1.763947903,-1.13794416,-0.742243445,-1.806505845
1.333318703,-0.33740127,1.796425038,0.906740524,1.153260413,1.532785981,0.783941974,1.659724364,1.408361103
2.928419727,1.393332005,2.025303385,0.837725468,1.433588968,1.794347087,0.984493716,0.51462495,1.533074034
1.530700719,2.249885847,1.951766686,0.727612491,1.612689667,2.191391725,1.030152613,2.006622341,1.933565443
0.465173166,0.292718137,0.364549831,0.069019815,-0.39905513,0.65218218,-0.030443714,-0.509426054,0.425019065
0.212531673,0.41774852,-1.403990247,-1.032926955,-0.806245318,0.047902259,-0.299530786,0.269123524,-1.316978879
-0.316298676,0.111231051,0.660945464,0.448669992,1.207166788,0.3350565,1.155707191,0.315157443,1.661921875
-0.517777775,0.778041798,-0.096659626,-0.817174401,-1.234617062,-1.249511631,-1.10071302,0.681551535,-0.954989409
-0.404857623,0.609243895,-0.544380792,0.706923582,0.316076957,-0.395239242,-0.49202755,0.269514177,0.151263987
0.475590227,-0.220670111,0.71766651,0.754622624,2.331705718,0.407649008,1.033418197,-0.928200806,1.443321322
-2.108545529,-1.75346995,-1.058234209,-0.643276572,-1.175367915,-1.580138204,-2.044863212,-1.791989418,-0.830915881
1.330372199,-0.171167896,0.154549416,0.460917454,-0.006375486,1.616542743,-0.408821857,-0.216544399,0.88961758
-1.149277258,-0.259624901,0.099855359,-2.439930212,-1.386284178,-0.793598935,-0.525630058,-0.0196403,-1.493236498
1.091285233,1.18412252,2.033092128,-0.317333714,0.731035877,0.86823904,1.177195357,0.051123194,0.816218869
-0.626993714,-0.240112365,-0.990850095,-1.566002066,-0.533234246,-1.180177963,-0.265080631,0.424222901,-0.809879926
-2.180406872,-2.321236143,0.009821464,-0.925533105,-1.682140092,-3.06946558,-0.705855998,1.21161682,-1.649007395
0.598686046,-0.840084993,0.759913025,0.40968032,0.21894409,0.430423413,0.057625626,-0.459701466,0.105321165
-1.182288723,-0.201466631,-1.40431158,0.381798592,-0.546925616,-0.359099528,-0.87500172,-2.333161487,-1.100929227
0.097691731,0.382464892,0.883944352,0.655445256,1.344345801,1.3199214,0.404850954,0.638722552,1.003144939
-0.689684144,-1.187941288,-1.56298689,-1.03821339,-1.696352415,-0.76383633,-1.611796539,-0.059455135,-1.382118916
-0.060343778,1.649959701,-1.686780624,0.903902598,-0.287147904,-0.263988831,0.169460978,-1.052563029,0.082577241
-0.376067087,0.552702002,-0.711638609,0.199408445,-0.599716653,0.442629712,-1.974082625,-2.067247651,-1.082940556
0.42872728,0.793855952,0.832090117,1.564860943,1.643358965,0.760854394,1.038091011,-0.000568131,1.264324876
0.172231766,0.519085397,-0.872959908,-1.08485951,-0.924898682,-0.938094724,0.053227294,-0.914058685,-0.944829788
1.229343187,-0.728447961,-0.739099231,-1.093629271,-0.426400065,1.196312983,0.714613006,-0.388757187,-0.774240747
-0.069087532,0.466487415,-0.673876507,0.85220569,0.277402006,0.460195773,-0.796494548,1.225477345,-0.394379129
-1.894146652,-0.178792754,0.207557117,1.432041321,0.183469556,-1.909158,0.621404652,1.523074525,0.870382745
